base_weight_set,penalty_weight_set,penalty_scale,threshold,predicted_positives,tp,fp,tn,fn,precision,recall,f1,top_5_tp,top_5_fp,top_5_precision,top_10_tp,top_10_fp,top_10_precision,meets_precision_target,meets_recall_floor,selection_bucket
3,0,1.0,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,1,0.85,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,0,1.0,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,0,1.15,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,0.85,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,1.0,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,2,1.15,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,3,1.0,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,4,1.0,0.475,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,1,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,2,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,0,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,0.85,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,2,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,3,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,4,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,0,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,1,0.85,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,1,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,2,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,3,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,4,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,1,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,2,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,0,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,1.0,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,2,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,4,1.15,0.45,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,0,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,1,1.0,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,4,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,0,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,1.0,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,2,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,4,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,0,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,1,1.0,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,2,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,4,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,0,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,1,1.0,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,4,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,1.0,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,3,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,4,1.15,0.425,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,1,1.15,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,1.0,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,1.15,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,1,1.0,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,1,1.15,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,1,1.15,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,1.15,0.4,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
0,1,1.15,0.375,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,1.15,0.375,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
2,1,1.15,0.375,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
3,1,1.15,0.375,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,1,1.15,0.375,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
1,1,1.15,0.35,8,2,6,25,5,0.25,0.2857142857142857,0.26666666666666666,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.375,29,7,22,9,0,0.2413793103448276,1.0,0.3888888888888889,2,3,0.4,2,8,0.2,False,True,2
3,2,0.7,0.35,29,7,22,9,0,0.2413793103448276,1.0,0.3888888888888889,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.425,21,5,16,15,2,0.23809523809523808,0.7142857142857143,0.35714285714285715,2,3,0.4,2,8,0.2,False,True,2
4,3,0.7,0.375,21,5,16,15,2,0.23809523809523808,0.7142857142857143,0.35714285714285715,2,3,0.4,2,8,0.2,False,True,2
1,3,0.7,0.35,21,5,16,15,2,0.23809523809523808,0.7142857142857143,0.35714285714285715,2,3,0.4,2,8,0.2,False,True,2
2,3,0.7,0.35,21,5,16,15,2,0.23809523809523808,0.7142857142857143,0.35714285714285715,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.525,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
3,2,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,0,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.5,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,0,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,4,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
2,4,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
3,4,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,1,0.55,0.475,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,1,0.55,0.45,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,1,0.55,0.45,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.45,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,4,0.7,0.45,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.425,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,2,0.7,0.425,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
2,1,0.55,0.425,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
2,2,0.7,0.425,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,0,0.7,0.4,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,0,0.7,0.4,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
2,4,0.7,0.4,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,2,0.85,0.4,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
1,2,0.85,0.375,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
4,3,0.85,0.35,17,4,13,18,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.375,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.375,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.375,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.375,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.35,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.35,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.35,30,7,23,8,0,0.23333333333333334,1.0,0.37837837837837834,2,3,0.4,2,8,0.2,False,True,2
4,3,0.7,0.35,26,6,20,11,1,0.23076923076923078,0.8571428571428571,0.36363636363636365,2,3,0.4,2,8,0.2,False,True,2
4,4,0.7,0.35,26,6,20,11,1,0.23076923076923078,0.8571428571428571,0.36363636363636365,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.55,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.525,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
3,3,0.55,0.525,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
3,4,0.55,0.525,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.475,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,1,0.55,0.475,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
4,4,0.7,0.475,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
0,4,0.7,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
1,0,0.7,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
1,4,0.7,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,0,0.7,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,4,0.7,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
3,4,0.7,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
4,2,0.85,0.45,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
0,2,0.85,0.425,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
1,2,0.85,0.425,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,2,0.85,0.425,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
3,2,0.85,0.425,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
1,0,0.85,0.4,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,0,0.85,0.4,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,1,0.7,0.4,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
0,4,0.85,0.375,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,4,0.85,0.375,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
3,2,1.0,0.375,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
4,1,0.85,0.375,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
0,0,1.0,0.35,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
1,1,0.85,0.35,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
2,1,0.85,0.35,13,3,10,21,4,0.23076923076923078,0.42857142857142855,0.3,2,3,0.4,2,8,0.2,False,True,2
3,3,0.55,0.425,22,5,17,14,2,0.22727272727272727,0.7142857142857143,0.3448275862068965,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.4,22,5,17,14,2,0.22727272727272727,0.7142857142857143,0.3448275862068965,2,3,0.4,2,8,0.2,False,True,2
1,2,0.7,0.375,22,5,17,14,2,0.22727272727272727,0.7142857142857143,0.3448275862068965,2,3,0.4,2,8,0.2,False,True,2
3,0,0.7,0.375,22,5,17,14,2,0.22727272727272727,0.7142857142857143,0.3448275862068965,2,3,0.4,2,8,0.2,False,True,2
0,4,0.55,0.375,31,7,24,7,0,0.22580645161290322,1.0,0.3684210526315789,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.375,31,7,24,7,0,0.22580645161290322,1.0,0.3684210526315789,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.35,31,7,24,7,0,0.22580645161290322,1.0,0.3684210526315789,2,3,0.4,2,8,0.2,False,True,2
3,3,0.55,0.4,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
4,0,0.55,0.4,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.4,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.4,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.4,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.375,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.375,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.375,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
4,0,0.7,0.35,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.35,27,6,21,10,1,0.2222222222222222,0.8571428571428571,0.35294117647058826,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.475,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.475,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
3,2,0.55,0.475,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,0,0.55,0.475,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.475,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.475,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
2,0,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,1,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.45,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,1,0.55,0.425,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
3,2,0.7,0.425,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,0,0.7,0.425,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.425,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,4,0.7,0.425,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
0,4,0.7,0.4,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,4,0.7,0.4,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,1,0.7,0.4,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
0,3,0.7,0.375,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,3,0.7,0.375,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,1,0.7,0.375,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,2,0.85,0.375,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,4,0.85,0.375,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
0,1,0.7,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
0,4,0.85,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,1,0.7,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,2,0.85,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
1,4,0.85,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
2,1,0.7,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
2,2,0.85,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
4,0,0.85,0.35,18,4,14,17,3,0.2222222222222222,0.5714285714285714,0.32,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.6,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
4,0,0.55,0.6,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.6,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.6,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
0,0,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
2,0,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
2,3,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
2,4,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
3,1,0.55,0.575,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
0,1,0.55,0.55,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.55,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
1,1,0.55,0.55,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
2,1,0.55,0.55,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
2,2,0.7,0.55,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
3,0,0.7,0.55,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
1,0,0.7,0.525,9,2,7,24,5,0.2222222222222222,0.2857142857142857,0.25,2,3,0.4,2,8,0.2,False,True,2
